t,cause,jammer_on,jammer_channels
29.900,fading,0,""
30.000,fading,0,""
30.100,fading,0,""
30.200,fading,0,""
30.300,fading,0,""
30.400,fading,0,""
30.500,fading,0,""
30.600,fading,0,""
30.700,fading,0,""
30.800,fading,0,""
30.900,fading,0,""
31.000,fading,0,""
31.100,fading,0,""
31.200,fading,0,""
31.300,fading,0,""
31.400,fading,0,""
31.500,fading,0,""
31.600,fading,0,""
31.700,fading,0,""
31.800,fading,0,""
31.900,fading,0,""
32.000,fading,0,""
32.100,fading,0,""
32.200,fading,0,""
32.300,fading,0,""
32.400,fading,0,""
32.500,fading,0,""
32.600,fading,0,""
32.700,fading,0,""
32.800,fading,0,""
32.900,fading,0,""
33.000,fading,0,""
33.100,fading,0,""
33.200,fading,0,""
33.300,fading,0,""
33.400,fading,0,""
33.500,fading,0,""
33.600,fading,0,""
33.700,fading,0,""
33.800,fading,0,""
33.900,fading,0,""
34.000,fading,0,""
34.100,fading,0,""
34.200,fading,0,""
34.300,fading,0,""
34.400,fading,0,""
34.500,fading,0,""
34.600,fading,0,""
34.700,fading,0,""
34.800,fading,0,""
34.900,fading,0,""
35.000,fading,0,""
35.100,fading,0,""
35.200,fading,0,""
35.300,fading,0,""
35.400,fading,0,""
35.500,fading,0,""
35.600,fading,0,""
35.700,fading,0,""
35.800,fading,0,""
35.900,fading,0,""
36.000,fading,0,""
36.100,fading,0,""
36.200,fading,0,""
36.300,fading,0,""
36.400,fading,0,""
36.500,fading,0,""
36.600,fading,0,""
36.700,fading,0,""
36.800,fading,0,""
36.900,fading,0,""
37.000,fading,0,""
37.100,fading,0,""
37.200,fading,0,""
37.300,fading,0,""
37.400,fading,0,""
37.500,fading,0,""
37.600,fading,0,""
37.700,fading,0,""
37.800,fading,0,""
37.900,fading,0,""
38.000,fading,0,""
38.100,fading,0,""
38.200,fading,0,""
38.300,fading,0,""
38.400,fading,0,""
38.500,fading,0,""
38.600,fading,0,""
38.700,fading,0,""
38.800,fading,0,""
38.900,fading,0,""
39.000,fading,0,""
39.100,fading,0,""
39.200,fading,0,""
39.300,fading,0,""
39.400,fading,0,""
39.500,fading,0,""
39.600,fading,0,""
39.700,fading,0,""
39.800,fading,0,""
39.900,fading,0,""
40.000,fading,0,""
40.100,fading,0,""
40.200,fading,0,""
40.300,fading,0,""
40.400,fading,0,""
40.500,fading,0,""
40.600,fading,0,""
40.700,fading,0,""
40.800,fading,0,""
40.900,fading,0,""
41.000,fading,0,""
41.100,fading,0,""
41.200,fading,0,""
41.300,fading,0,""
41.400,fading,0,""
41.500,fading,0,""
41.600,fading,0,""
41.700,fading,0,""
41.800,fading,0,""
41.900,fading,0,""
42.000,fading,0,""
42.100,fading,0,""
42.200,fading,0,""
42.300,fading,0,""
42.400,fading,0,""
42.500,fading,0,""
42.600,fading,0,""
42.700,fading,0,""
42.800,fading,0,""
42.900,fading,0,""
43.000,fading,0,""
43.100,fading,0,""
43.200,fading,0,""
43.300,fading,0,""
43.400,fading,0,""
43.500,fading,0,""
43.600,fading,0,""
43.700,fading,0,""
43.800,fading,0,""
43.900,fading,0,""
44.000,fading,0,""
44.100,fading,0,""
44.200,fading,0,""
44.300,fading,0,""
44.400,fading,0,""
44.500,fading,0,""
44.600,fading,0,""
44.700,fading,0,""
44.800,fading,0,""
44.900,fading,0,""
45.000,fading,0,""
45.100,fading,0,""
45.200,fading,0,""
45.300,fading,0,""
45.400,fading,0,""
45.500,fading,0,""
45.600,fading,0,""
45.700,fading,0,""
45.800,fading,0,""
45.900,fading,0,""
46.000,fading,0,""
46.100,fading,0,""
46.200,fading,0,""
46.300,fading,0,""
46.400,fading,0,""
46.500,fading,0,""
46.600,fading,0,""
46.700,fading,0,""
46.800,fading,0,""
46.900,fading,0,""
47.000,fading,0,""
47.100,fading,0,""
47.200,fading,0,""
47.300,fading,0,""
47.400,fading,0,""
47.500,fading,0,""
47.600,fading,0,""
47.700,fading,0,""
47.800,fading,0,""
47.900,fading,0,""
48.000,fading,0,""
48.100,fading,0,""
48.200,fading,0,""
48.300,fading,0,""
48.400,fading,0,""
48.500,fading,0,""
48.600,fading,0,""
48.700,fading,0,""
48.800,fading,0,""
48.900,fading,0,""
49.000,fading,0,""
49.100,fading,0,""
49.200,fading,0,""
49.300,fading,0,""
49.400,fading,0,""
49.500,fading,0,""
49.600,fading,0,""
49.700,fading,0,""
49.800,fading,0,""
49.900,fading,0,""
50.000,fading,0,""
50.100,fading,0,""
50.200,fading,0,""
50.300,fading,0,""
50.400,fading,0,""
50.500,fading,0,""
50.600,fading,0,""
50.700,fading,0,""
50.800,fading,0,""
50.900,fading,0,""
51.000,fading,0,""
51.100,fading,0,""
51.200,fading,0,""
51.300,fading,0,""
51.400,fading,0,""
51.500,fading,0,""
51.600,fading,0,""
51.700,fading,0,""
51.800,fading,0,""
51.900,fading,0,""
52.000,fading,0,""
52.100,fading,0,""
52.200,fading,0,""
52.300,fading,0,""
52.400,fading,0,""
52.500,fading,0,""
52.600,fading,0,""
52.700,fading,0,""
52.800,fading,0,""
52.900,fading,0,""
53.000,fading,0,""
53.100,fading,0,""
53.200,fading,0,""
53.300,fading,0,""
53.400,fading,0,""
53.500,fading,0,""
53.600,fading,0,""
53.700,fading,0,""
53.800,fading,0,""
53.900,fading,0,""
54.000,fading,0,""
54.100,fading,0,""
54.200,fading,0,""
54.300,fading,0,""
54.400,fading,0,""
54.500,fading,0,""
54.600,fading,0,""
54.700,fading,0,""
54.800,fading,0,""
54.900,fading,0,""
55.000,fading,0,""
55.100,fading,0,""
55.200,fading,0,""
55.300,fading,0,""
55.400,fading,0,""
55.500,fading,0,""
